date,store_id,item_id,qty_sold,on_promo,discount_pct,Price,stockout_flag
24-08-2023,S001,P0017,223,1,15,78.88,0
24-08-2023,S001,P0018,234,1,25,22.27,0
24-08-2023,S001,P0019,142,1,15,43.84,0
24-08-2023,S001,P0020,275,0,0,16.31,0
24-08-2023,S002,P0001,51,1,20,24.55,0
24-08-2023,S002,P0002,86,1,5,82.81,0
24-08-2023,S002,P0003,7,1,20,74.12,0
24-08-2023,S002,P0004,157,1,25,40.68,0
24-08-2023,S002,P0005,56,0,0,64.8,0
24-08-2023,S002,P0006,230,1,15,91.2,0
24-08-2023,S002,P0007,361,1,25,80.51,0
24-08-2023,S002,P0008,195,0,0,11.17,0
24-08-2023,S002,P0009,99,0,0,51.36,0
24-08-2023,S002,P0010,200,1,5,27.82,0
24-08-2023,S002,P0011,377,1,5,75.14,0
24-08-2023,S002,P0012,60,1,20,20.94,0
24-08-2023,S002,P0013,70,0,0,74.13,0
24-08-2023,S002,P0014,332,1,25,23.7,0
24-08-2023,S002,P0015,0,1,25,64.85,1
24-08-2023,S002,P0016,29,0,0,17.28,0
24-08-2023,S002,P0017,76,1,5,26.12,0
24-08-2023,S002,P0018,265,1,5,73.56,0
24-08-2023,S002,P0019,405,0,0,94.02,0
24-08-2023,S002,P0020,16,1,25,41.48,0
24-08-2023,S003,P0001,86,0,0,76.58,0
24-08-2023,S003,P0002,313,1,25,82.51,0
24-08-2023,S003,P0003,72,0,0,30.47,0
24-08-2023,S003,P0004,37,0,0,40.75,0
24-08-2023,S003,P0005,175,0,0,22.24,0
24-08-2023,S003,P0006,110,0,0,52.48,0
24-08-2023,S003,P0007,61,0,0,28.43,0
24-08-2023,S003,P0008,370,0,0,79.08,0
24-08-2023,S003,P0009,184,1,20,42.19,0
24-08-2023,S003,P0010,201,0,0,25.61,0
24-08-2023,S003,P0011,65,1,20,30.26,0
24-08-2023,S003,P0012,141,0,0,10.86,0
24-08-2023,S003,P0013,34,0,0,31.18,0
24-08-2023,S003,P0014,37,0,0,77.26,0
24-08-2023,S003,P0015,21,0,0,20.72,0
24-08-2023,S003,P0016,145,0,0,34.49,0
24-08-2023,S003,P0017,11,1,20,42.16,0
24-08-2023,S003,P0018,83,1,15,73.72,0
24-08-2023,S003,P0019,116,0,0,61.24,0
24-08-2023,S003,P0020,43,1,15,66.37,0
24-08-2023,S004,P0001,64,1,15,24.32,0
24-08-2023,S004,P0002,119,0,0,89.51,0
24-08-2023,S004,P0003,60,0,0,33.8,0
24-08-2023,S004,P0004,201,1,10,16.41,0
24-08-2023,S004,P0005,25,0,0,71.13,0
24-08-2023,S004,P0006,364,0,0,73.46,0
24-08-2023,S004,P0007,366,1,10,53.38,0
24-08-2023,S004,P0008,100,0,0,99.6,0
24-08-2023,S004,P0009,8,1,20,59.75,0
24-08-2023,S004,P0010,6,1,20,38.53,0
24-08-2023,S004,P0011,79,1,25,59.66,0
24-08-2023,S004,P0012,121,0,0,81.49,0
24-08-2023,S004,P0013,191,1,20,36.17,0
24-08-2023,S004,P0014,189,0,0,48.18,0
24-08-2023,S004,P0015,66,1,20,71.89,0
24-08-2023,S004,P0016,356,1,10,60.4,0
24-08-2023,S004,P0017,309,0,0,85.8,0
24-08-2023,S004,P0018,28,1,15,45.93,0
24-08-2023,S004,P0019,298,0,0,75.01,0
24-08-2023,S004,P0020,19,1,15,20.13,0
24-08-2023,S005,P0001,19,1,20,30.77,0
24-08-2023,S005,P0002,99,1,10,31.19,0
24-08-2023,S005,P0003,281,1,25,94.03,0
24-08-2023,S005,P0004,196,0,0,27.79,0
24-08-2023,S005,P0005,72,0,0,76.93,0
24-08-2023,S005,P0006,323,1,15,59.96,0
24-08-2023,S005,P0007,59,1,20,57.89,0
24-08-2023,S005,P0008,109,1,15,64.53,0
24-08-2023,S005,P0009,171,1,10,27.6,0
24-08-2023,S005,P0010,407,0,0,64,0
24-08-2023,S005,P0011,13,0,0,11.73,0
24-08-2023,S005,P0012,413,0,0,53.58,0
24-08-2023,S005,P0013,180,1,5,24.39,0
24-08-2023,S005,P0014,180,0,0,51.04,0
24-08-2023,S005,P0015,122,1,15,45.33,0
24-08-2023,S005,P0016,32,0,0,50.4,0
24-08-2023,S005,P0017,127,1,10,65.94,0
24-08-2023,S005,P0018,57,1,10,93.8,0
24-08-2023,S005,P0019,203,1,20,45.47,0
24-08-2023,S005,P0020,46,0,0,90.16,0
25-08-2023,S001,P0001,92,1,15,11.8,0
25-08-2023,S001,P0002,12,1,20,21.2,0
25-08-2023,S001,P0003,88,1,15,76.06,0
25-08-2023,S001,P0004,0,0,0,57.33,1
25-08-2023,S001,P0005,7,0,0,63.52,0
25-08-2023,S001,P0006,69,0,0,41.41,0
25-08-2023,S001,P0007,216,1,15,60.57,0
25-08-2023,S001,P0008,115,1,5,92.26,0
25-08-2023,S001,P0009,237,1,25,39.58,0
25-08-2023,S001,P0010,5,0,0,84.93,0
25-08-2023,S001,P0011,171,1,5,58.52,0
25-08-2023,S001,P0012,60,0,0,46.05,0
25-08-2023,S001,P0013,387,1,25,29.63,0
25-08-2023,S001,P0014,118,0,0,64.66,0
25-08-2023,S001,P0015,35,1,25,50.61,0
25-08-2023,S001,P0016,415,1,10,71.71,0
25-08-2023,S001,P0017,116,0,0,92.6,0
25-08-2023,S001,P0018,43,1,10,37.26,0
25-08-2023,S001,P0019,148,0,0,61.64,0
25-08-2023,S001,P0020,364,1,10,96.36,0
25-08-2023,S002,P0001,405,0,0,97.13,0
25-08-2023,S002,P0002,79,0,0,62.21,0
25-08-2023,S002,P0003,83,1,20,58.33,0
25-08-2023,S002,P0004,56,1,15,32.19,0
25-08-2023,S002,P0005,205,1,20,91.35,0
25-08-2023,S002,P0006,232,0,0,37.09,0
25-08-2023,S002,P0007,240,1,20,78.27,0
25-08-2023,S002,P0008,102,1,20,98.94,0
25-08-2023,S002,P0009,311,1,15,20.1,0
25-08-2023,S002,P0010,60,1,25,60.88,0
25-08-2023,S002,P0011,119,1,20,67.88,0
25-08-2023,S002,P0012,151,0,0,67.97,0
25-08-2023,S002,P0013,220,0,0,22.66,0
25-08-2023,S002,P0014,1,1,5,82.63,0
25-08-2023,S002,P0015,216,1,15,22.5,0
25-08-2023,S002,P0016,48,0,0,69.76,0
25-08-2023,S002,P0017,72,1,25,95.18,0
25-08-2023,S002,P0018,175,0,0,17.35,0
25-08-2023,S002,P0019,308,1,10,94.32,0
25-08-2023,S002,P0020,33,1,20,52.67,0
25-08-2023,S003,P0001,314,1,5,98.12,0
25-08-2023,S003,P0002,125,1,15,33.58,0
25-08-2023,S003,P0003,0,1,15,16.44,1
25-08-2023,S003,P0004,29,0,0,88.87,0
25-08-2023,S003,P0005,137,0,0,72.74,0
25-08-2023,S003,P0006,43,0,0,24.72,0
25-08-2023,S003,P0007,140,1,10,32.16,0
25-08-2023,S003,P0008,5,0,0,71.88,0
25-08-2023,S003,P0009,33,1,15,57.22,0
25-08-2023,S003,P0010,8,1,20,90.55,0
25-08-2023,S003,P0011,51,0,0,88.44,0
25-08-2023,S003,P0012,221,1,15,67.83,0
25-08-2023,S003,P0013,171,1,10,54.02,0
25-08-2023,S003,P0014,98,1,5,49.71,0
25-08-2023,S003,P0015,41,1,15,63.1,0
25-08-2023,S003,P0016,27,1,25,61.85,0
25-08-2023,S003,P0017,80,1,20,98.53,0
25-08-2023,S003,P0018,143,1,15,72.14,0
25-08-2023,S003,P0019,137,1,20,61.77,0
25-08-2023,S003,P0020,350,0,0,51.2,0
25-08-2023,S004,P0001,182,1,20,20.69,0
25-08-2023,S004,P0002,60,0,0,33.79,0
25-08-2023,S004,P0003,66,1,10,34.29,0
25-08-2023,S004,P0004,84,1,10,34.71,0
25-08-2023,S004,P0005,273,1,10,93.38,0
25-08-2023,S004,P0006,386,1,5,42.35,0
25-08-2023,S004,P0007,164,0,0,42.9,0
25-08-2023,S004,P0008,127,1,5,51.45,0
25-08-2023,S004,P0009,61,1,15,63.33,0
25-08-2023,S004,P0010,23,1,20,61.81,0
25-08-2023,S004,P0011,112,0,0,76.93,0
25-08-2023,S004,P0012,57,1,15,11.61,0
25-08-2023,S004,P0013,121,0,0,31.52,0
25-08-2023,S004,P0014,32,1,15,37.25,0
25-08-2023,S004,P0015,21,1,25,21.34,0
25-08-2023,S004,P0016,185,0,0,36.82,0
25-08-2023,S004,P0017,115,1,20,22.78,0
25-08-2023,S004,P0018,7,1,5,89.36,0
25-08-2023,S004,P0019,55,0,0,22.54,0
25-08-2023,S004,P0020,44,0,0,21.52,0
25-08-2023,S005,P0001,251,0,0,94.99,0
25-08-2023,S005,P0002,171,1,10,54.07,0
25-08-2023,S005,P0003,66,1,5,26.72,0
25-08-2023,S005,P0004,156,0,0,31.82,0
25-08-2023,S005,P0005,37,1,10,60.17,0
25-08-2023,S005,P0006,93,0,0,54.52,0
25-08-2023,S005,P0007,99,1,20,84.25,0
25-08-2023,S005,P0008,138,1,25,86.51,0
25-08-2023,S005,P0009,296,1,5,18.57,0
25-08-2023,S005,P0010,43,1,10,54.24,0
25-08-2023,S005,P0011,19,0,0,18.8,0
25-08-2023,S005,P0012,0,1,20,42.55,1
25-08-2023,S005,P0013,86,1,25,99.19,0
25-08-2023,S005,P0014,53,1,5,63.33,0
25-08-2023,S005,P0015,87,1,15,23.74,0
25-08-2023,S005,P0016,54,0,0,27.78,0
25-08-2023,S005,P0017,176,1,5,99.16,0
25-08-2023,S005,P0018,90,1,5,13.09,0
25-08-2023,S005,P0019,169,1,10,75.21,0
25-08-2023,S005,P0020,54,1,15,60.98,0
26-08-2023,S001,P0001,150,0,0,33.69,0
26-08-2023,S001,P0002,58,0,0,55.24,0
26-08-2023,S001,P0003,14,1,5,66.37,0
26-08-2023,S001,P0004,255,1,10,97.42,0
26-08-2023,S001,P0005,72,0,0,49.78,0
26-08-2023,S001,P0006,2,0,0,10.68,0
26-08-2023,S001,P0007,66,1,25,55.16,0
26-08-2023,S001,P0008,360,0,0,40.61,0
26-08-2023,S001,P0009,201,1,20,80.12,0
26-08-2023,S001,P0010,216,1,15,43.89,0
26-08-2023,S001,P0011,272,1,10,97.78,0
26-08-2023,S001,P0012,137,1,15,11.01,0
26-08-2023,S001,P0013,29,0,0,17.36,0
26-08-2023,S001,P0014,82,0,0,46.22,0
26-08-2023,S001,P0015,386,0,0,17.79,0
26-08-2023,S001,P0016,139,0,0,51.1,0
26-08-2023,S001,P0017,40,0,0,26.1,0
26-08-2023,S001,P0018,0,0,0,68.92,1
26-08-2023,S001,P0019,16,1,10,37.97,0
26-08-2023,S001,P0020,438,1,20,75.56,0
26-08-2023,S002,P0001,81,0,0,53.44,0
26-08-2023,S002,P0002,10,1,10,17.4,0
26-08-2023,S002,P0003,64,1,10,20.5,0
26-08-2023,S002,P0004,39,0,0,22.07,0
26-08-2023,S002,P0005,4,1,10,62.02,0
26-08-2023,S002,P0006,22,1,10,48.81,0
26-08-2023,S002,P0007,75,1,15,57.54,0
26-08-2023,S002,P0008,203,1,10,12.07,0
26-08-2023,S002,P0009,300,0,0,75.62,0
26-08-2023,S002,P0010,4,1,20,91.63,0
26-08-2023,S002,P0011,112,1,20,27.13,0
26-08-2023,S002,P0012,203,1,5,46.92,0
26-08-2023,S002,P0013,87,1,20,44.04,0
26-08-2023,S002,P0014,104,0,0,42.62,0
26-08-2023,S002,P0015,170,0,0,74.47,0
26-08-2023,S002,P0016,90,0,0,23.07,0
26-08-2023,S002,P0017,56,1,15,55.01,0
26-08-2023,S002,P0018,218,1,15,98.45,0
26-08-2023,S002,P0019,167,1,5,12.64,0
26-08-2023,S002,P0020,23,0,0,22.73,0
26-08-2023,S003,P0001,213,1,20,96.98,0
26-08-2023,S003,P0002,36,1,10,49,0
26-08-2023,S003,P0003,283,0,0,99.97,0
26-08-2023,S003,P0004,74,1,10,68.08,0
26-08-2023,S003,P0005,140,0,0,30.67,0
26-08-2023,S003,P0006,0,1,15,50.32,1
26-08-2023,S003,P0007,70,1,15,54.01,0
26-08-2023,S003,P0008,115,1,20,69.61,0
26-08-2023,S003,P0009,36,0,0,26.14,0
26-08-2023,S003,P0010,96,1,10,52.09,0
26-08-2023,S003,P0011,225,0,0,36.81,0
26-08-2023,S003,P0012,58,0,0,36.74,0
26-08-2023,S003,P0013,99,1,5,88.14,0
26-08-2023,S003,P0014,275,0,0,25.92,0
26-08-2023,S003,P0015,362,0,0,31.67,0
26-08-2023,S003,P0016,16,1,15,46.22,0
26-08-2023,S003,P0017,207,1,25,75.38,0
26-08-2023,S003,P0018,94,1,20,16.53,0
26-08-2023,S003,P0019,46,0,0,16.8,0
26-08-2023,S003,P0020,30,0,0,56,0
26-08-2023,S004,P0001,75,1,25,47.2,0
26-08-2023,S004,P0002,108,1,25,16.26,0
26-08-2023,S004,P0003,162,1,10,68.98,0
26-08-2023,S004,P0004,32,0,0,34.61,0
26-08-2023,S004,P0005,323,1,5,90.88,0
26-08-2023,S004,P0006,174,0,0,56.96,0
26-08-2023,S004,P0007,27,1,15,30.43,0
26-08-2023,S004,P0008,184,0,0,73.77,0
26-08-2023,S004,P0009,112,1,10,85.22,0
26-08-2023,S004,P0010,17,1,5,86.4,0
26-08-2023,S004,P0011,160,0,0,45.27,0
26-08-2023,S004,P0012,8,1,15,92.66,0
26-08-2023,S004,P0013,60,1,25,67.69,0
26-08-2023,S004,P0014,30,1,10,33.53,0
26-08-2023,S004,P0015,0,0,0,72.69,1
26-08-2023,S004,P0016,382,0,0,16.44,0
26-08-2023,S004,P0017,32,0,0,33.89,0
26-08-2023,S004,P0018,439,1,25,40.68,0
26-08-2023,S004,P0019,21,0,0,34.95,0
26-08-2023,S004,P0020,219,1,10,55.62,0
26-08-2023,S005,P0001,267,1,10,89.76,0
26-08-2023,S005,P0002,195,1,15,70.51,0
26-08-2023,S005,P0003,155,1,20,14.83,0
26-08-2023,S005,P0004,0,1,20,95.27,1
26-08-2023,S005,P0005,40,0,0,67.61,0
26-08-2023,S005,P0006,71,0,0,30.8,0
26-08-2023,S005,P0007,165,1,20,27.96,0
26-08-2023,S005,P0008,132,0,0,99.78,0
26-08-2023,S005,P0009,56,1,20,95.18,0
26-08-2023,S005,P0010,89,0,0,79.62,0
26-08-2023,S005,P0011,102,0,0,76.33,0
26-08-2023,S005,P0012,142,1,25,10.39,0
26-08-2023,S005,P0013,61,0,0,92.31,0
26-08-2023,S005,P0014,0,1,10,12.68,1
26-08-2023,S005,P0015,352,1,25,87.91,0
26-08-2023,S005,P0016,23,0,0,96.5,0
26-08-2023,S005,P0017,26,1,10,79.13,0
26-08-2023,S005,P0018,50,1,10,33.17,0
26-08-2023,S005,P0019,22,1,20,21.38,0
26-08-2023,S005,P0020,60,0,0,62.15,0
27-08-2023,S001,P0001,204,1,25,24.38,0
27-08-2023,S001,P0002,0,1,10,68.85,1
27-08-2023,S001,P0003,233,0,0,52.62,0
27-08-2023,S001,P0004,80,0,0,65.6,0
27-08-2023,S001,P0005,173,0,0,39.27,0
27-08-2023,S001,P0006,0,1,20,58.82,1
27-08-2023,S001,P0007,127,0,0,24.25,0
27-08-2023,S001,P0008,81,0,0,52.36,0
27-08-2023,S001,P0009,325,0,0,10.97,0
27-08-2023,S001,P0010,463,0,0,68.96,0
27-08-2023,S001,P0011,5,0,0,19.53,0
27-08-2023,S001,P0012,25,0,0,31.01,0
27-08-2023,S001,P0013,14,1,10,68.16,0
27-08-2023,S001,P0014,307,0,0,35.4,0
27-08-2023,S001,P0015,152,1,5,66.32,0
27-08-2023,S001,P0016,137,1,25,11.19,0
27-08-2023,S001,P0017,261,0,0,78.63,0
27-08-2023,S001,P0018,166,0,0,51.45,0
27-08-2023,S001,P0019,96,1,20,89.17,0
27-08-2023,S001,P0020,199,0,0,65.07,0
27-08-2023,S002,P0001,172,0,0,23.28,0
27-08-2023,S002,P0002,74,1,20,59.35,0
27-08-2023,S002,P0003,127,1,15,17.3,0
27-08-2023,S002,P0004,86,1,10,75.83,0
27-08-2023,S002,P0005,132,1,20,19.45,0
27-08-2023,S002,P0006,98,1,15,60.84,0
27-08-2023,S002,P0007,254,1,25,94.7,0
27-08-2023,S002,P0008,244,1,25,52.9,0
27-08-2023,S002,P0009,41,1,25,31.38,0
27-08-2023,S002,P0010,421,0,0,68.84,0
27-08-2023,S002,P0011,0,0,0,76.25,1
27-08-2023,S002,P0012,260,0,0,85.35,0
27-08-2023,S002,P0013,260,1,15,95.29,0
27-08-2023,S002,P0014,298,1,10,68.29,0
27-08-2023,S002,P0015,59,0,0,50.98,0
27-08-2023,S002,P0016,199,0,0,73.71,0
27-08-2023,S002,P0017,86,1,5,24.1,0
27-08-2023,S002,P0018,13,1,10,78.25,0
27-08-2023,S002,P0019,114,0,0,44.36,0
27-08-2023,S002,P0020,40,0,0,94.62,0
27-08-2023,S003,P0001,385,0,0,91.93,0
27-08-2023,S003,P0002,276,1,25,46.83,0
27-08-2023,S003,P0003,127,0,0,75.31,0
27-08-2023,S003,P0004,71,1,20,21.96,0
27-08-2023,S003,P0005,37,0,0,30.26,0
27-08-2023,S003,P0006,44,0,0,34.6,0
27-08-2023,S003,P0007,40,0,0,88.12,0
27-08-2023,S003,P0008,241,1,10,26.03,0
27-08-2023,S003,P0009,270,1,5,36.04,0
27-08-2023,S003,P0010,56,0,0,39.58,0
27-08-2023,S003,P0011,46,0,0,17.22,0
27-08-2023,S003,P0012,47,0,0,13.78,0
27-08-2023,S003,P0013,114,1,5,72.58,0
27-08-2023,S003,P0014,170,1,10,69.74,0
27-08-2023,S003,P0015,289,1,25,22.37,0
27-08-2023,S003,P0016,205,0,0,50.55,0
27-08-2023,S003,P0017,21,1,10,24.07,0
27-08-2023,S003,P0018,227,0,0,63.52,0
27-08-2023,S003,P0019,73,1,10,21.01,0
27-08-2023,S003,P0020,128,0,0,19.45,0
27-08-2023,S004,P0001,263,1,5,19.38,0
27-08-2023,S004,P0002,46,0,0,55.8,0
27-08-2023,S004,P0003,175,1,25,99.66,0
27-08-2023,S004,P0004,352,1,20,83.45,0
27-08-2023,S004,P0005,141,1,5,66.46,0
27-08-2023,S004,P0006,184,0,0,25.66,0
27-08-2023,S004,P0007,193,0,0,72.83,0
27-08-2023,S004,P0008,123,0,0,70.3,0
27-08-2023,S004,P0009,228,1,15,83.5,0
27-08-2023,S004,P0010,184,1,10,11.42,0
27-08-2023,S004,P0011,61,0,0,39.58,0
27-08-2023,S004,P0012,146,0,0,72.01,0
27-08-2023,S004,P0013,144,1,20,49.38,0
27-08-2023,S004,P0014,80,1,20,23.79,0
27-08-2023,S004,P0015,232,1,10,84.71,0
27-08-2023,S004,P0016,152,1,20,59.03,0
27-08-2023,S004,P0017,7,0,0,87.62,0
27-08-2023,S004,P0018,173,1,20,29.87,0
27-08-2023,S004,P0019,118,0,0,84.53,0
27-08-2023,S004,P0020,14,0,0,13.2,0
27-08-2023,S005,P0001,89,1,10,77.31,0
27-08-2023,S005,P0002,268,1,25,42.13,0
27-08-2023,S005,P0003,119,0,0,67.01,0
27-08-2023,S005,P0004,107,0,0,36.08,0
27-08-2023,S005,P0005,278,1,20,47.33,0
27-08-2023,S005,P0006,15,1,10,96.24,0
27-08-2023,S005,P0007,56,0,0,10.69,0
27-08-2023,S005,P0008,115,1,15,38.19,0
27-08-2023,S005,P0009,23,0,0,80.39,0
27-08-2023,S005,P0010,142,0,0,66.69,0
27-08-2023,S005,P0011,89,1,20,20.24,0
27-08-2023,S005,P0012,19,1,15,32.97,0
27-08-2023,S005,P0013,159,0,0,58.12,0
27-08-2023,S005,P0014,34,1,15,97.14,0
27-08-2023,S005,P0015,190,1,20,42.44,0
27-08-2023,S005,P0016,311,0,0,58.32,0
27-08-2023,S005,P0017,41,0,0,64.67,0
27-08-2023,S005,P0018,358,1,15,16.58,0
27-08-2023,S005,P0019,87,1,10,30.41,0
27-08-2023,S005,P0020,72,0,0,30.65,0
28-08-2023,S001,P0001,189,0,0,94.51,0
28-08-2023,S001,P0002,5,0,0,62.05,0
28-08-2023,S001,P0003,226,0,0,49.62,0
28-08-2023,S001,P0004,13,1,5,84.91,0
28-08-2023,S001,P0005,143,1,25,50.77,0
28-08-2023,S001,P0006,43,0,0,70,0
28-08-2023,S001,P0007,49,1,15,73.52,0
28-08-2023,S001,P0008,63,1,25,77.79,0
28-08-2023,S001,P0009,306,0,0,63.19,0
28-08-2023,S001,P0010,33,0,0,39.73,0
28-08-2023,S001,P0011,27,0,0,16.64,0
28-08-2023,S001,P0012,78,1,20,78.98,0
28-08-2023,S001,P0013,7,1,15,55.79,0
28-08-2023,S001,P0014,341,1,10,79.28,0
28-08-2023,S001,P0015,108,1,10,56.15,0
28-08-2023,S001,P0016,131,0,0,12.86,0
28-08-2023,S001,P0017,67,1,25,51.9,0
28-08-2023,S001,P0018,298,1,10,88.36,0
28-08-2023,S001,P0019,158,1,15,44.94,0
28-08-2023,S001,P0020,38,0,0,45.57,0
28-08-2023,S002,P0001,422,0,0,51.03,0
28-08-2023,S002,P0002,124,0,0,49.93,0
28-08-2023,S002,P0003,318,0,0,29.18,0
28-08-2023,S002,P0004,51,1,20,70.18,0
28-08-2023,S002,P0005,267,1,25,91.45,0
28-08-2023,S002,P0006,5,0,0,45.92,0
28-08-2023,S002,P0007,130,0,0,93.47,0
28-08-2023,S002,P0008,358,1,15,46.39,0
28-08-2023,S002,P0009,164,1,10,39.53,0
28-08-2023,S002,P0010,17,1,20,14.81,0
28-08-2023,S002,P0011,0,1,20,90.14,1
28-08-2023,S002,P0012,349,1,5,39.86,0
28-08-2023,S002,P0013,55,0,0,59.16,0
28-08-2023,S002,P0014,35,1,15,44.66,0
28-08-2023,S002,P0015,16,0,0,33.49,0
28-08-2023,S002,P0016,71,1,5,77.72,0
28-08-2023,S002,P0017,58,0,0,21.12,0
28-08-2023,S002,P0018,66,1,10,61.33,0
28-08-2023,S002,P0019,59,1,25,97.25,0
28-08-2023,S002,P0020,367,1,25,63.3,0
28-08-2023,S003,P0001,79,1,20,98,0
28-08-2023,S003,P0002,49,1,10,51.77,0
28-08-2023,S003,P0003,15,0,0,80.28,0
28-08-2023,S003,P0004,26,0,0,72.68,0
28-08-2023,S003,P0005,67,0,0,35.98,0
28-08-2023,S003,P0006,132,1,10,26.18,0
28-08-2023,S003,P0007,3,1,20,95.06,0
28-08-2023,S003,P0008,105,0,0,66.03,0
28-08-2023,S003,P0009,323,1,20,13.54,0
28-08-2023,S003,P0010,276,1,5,37.59,0
28-08-2023,S003,P0011,115,0,0,57.86,0
28-08-2023,S003,P0012,226,0,0,75.92,0
28-08-2023,S003,P0013,109,1,15,78.18,0
28-08-2023,S003,P0014,90,1,5,61.3,0
28-08-2023,S003,P0015,353,0,0,18.92,0
28-08-2023,S003,P0016,80,1,10,98.69,0
28-08-2023,S003,P0017,256,1,10,30.2,0
28-08-2023,S003,P0018,18,0,0,76.76,0
28-08-2023,S003,P0019,266,1,20,91.71,0
28-08-2023,S003,P0020,31,1,25,83.8,0
28-08-2023,S004,P0001,0,0,0,66.11,1
28-08-2023,S004,P0002,42,0,0,65.11,0
28-08-2023,S004,P0003,11,1,20,26.56,0
28-08-2023,S004,P0004,354,0,0,61.03,0
28-08-2023,S004,P0005,8,0,0,43.95,0
28-08-2023,S004,P0006,6,0,0,19.85,0
28-08-2023,S004,P0007,78,0,0,67.89,0
28-08-2023,S004,P0008,32,0,0,64.3,0
28-08-2023,S004,P0009,76,0,0,37.36,0
28-08-2023,S004,P0010,154,0,0,30.82,0
28-08-2023,S004,P0011,89,0,0,19.06,0
28-08-2023,S004,P0012,171,0,0,38.01,0
28-08-2023,S004,P0013,97,1,5,98.4,0
28-08-2023,S004,P0014,12,1,25,79.09,0
28-08-2023,S004,P0015,219,0,0,40.97,0
28-08-2023,S004,P0016,268,0,0,30.2,0
28-08-2023,S004,P0017,41,0,0,50.98,0
28-08-2023,S004,P0018,33,1,20,87.22,0
28-08-2023,S004,P0019,337,1,15,44.41,0
28-08-2023,S004,P0020,97,1,15,48.23,0
28-08-2023,S005,P0001,38,0,0,64.85,0
28-08-2023,S005,P0002,44,1,25,22.29,0
28-08-2023,S005,P0003,100,0,0,34.07,0
28-08-2023,S005,P0004,65,1,5,22.78,0
28-08-2023,S005,P0005,38,0,0,58.05,0
28-08-2023,S005,P0006,79,1,10,49.2,0
28-08-2023,S005,P0007,304,0,0,50.36,0
28-08-2023,S005,P0008,37,1,20,72.21,0
28-08-2023,S005,P0009,159,1,25,82.6,0
28-08-2023,S005,P0010,120,1,15,64.67,0
28-08-2023,S005,P0011,116,0,0,19.65,0
28-08-2023,S005,P0012,0,1,5,22.94,1
28-08-2023,S005,P0013,25,0,0,73.56,0
28-08-2023,S005,P0014,75,1,10,55.63,0
28-08-2023,S005,P0015,86,0,0,31.03,0
28-08-2023,S005,P0016,25,1,20,96.31,0
28-08-2023,S005,P0017,194,1,5,78.94,0
28-08-2023,S005,P0018,127,0,0,27.15,0
28-08-2023,S005,P0019,71,1,15,84.65,0
28-08-2023,S005,P0020,123,1,15,50.73,0
29-08-2023,S001,P0001,0,0,0,39.32,0
29-08-2023,S001,P0002,69,0,0,28.77,0
29-08-2023,S001,P0003,80,0,0,90.31,0
29-08-2023,S001,P0004,33,1,25,66.84,0
29-08-2023,S001,P0005,30,0,0,42.59,0
29-08-2023,S001,P0006,58,1,5,62.18,0
29-08-2023,S001,P0007,287,1,5,35.69,0
29-08-2023,S001,P0008,0,1,5,62.31,1
29-08-2023,S001,P0009,150,0,0,32.04,0
29-08-2023,S001,P0010,290,1,10,54.6,0
29-08-2023,S001,P0011,402,0,0,15.86,0
29-08-2023,S001,P0012,14,0,0,61.44,0
29-08-2023,S001,P0013,183,1,25,52.76,0
29-08-2023,S001,P0014,239,0,0,81.45,0
29-08-2023,S001,P0015,319,0,0,59.7,0
29-08-2023,S001,P0016,259,0,0,26.22,0
29-08-2023,S001,P0017,243,0,0,55.29,0
29-08-2023,S001,P0018,162,1,20,39.66,0
29-08-2023,S001,P0019,308,1,15,94.56,0
29-08-2023,S001,P0020,55,0,0,89.6,0
29-08-2023,S002,P0001,77,1,5,87.56,0
29-08-2023,S002,P0002,119,1,15,96.65,0
29-08-2023,S002,P0003,47,1,20,14.69,0
29-08-2023,S002,P0004,67,0,0,95.1,0
29-08-2023,S002,P0005,91,0,0,28.64,0
29-08-2023,S002,P0006,357,0,0,94.08,0
29-08-2023,S002,P0007,85,0,0,32.08,0
29-08-2023,S002,P0008,53,1,20,22.86,0
29-08-2023,S002,P0009,86,1,25,23.25,0
29-08-2023,S002,P0010,0,1,5,15.5,1
29-08-2023,S002,P0011,230,0,0,68.75,0
29-08-2023,S002,P0012,6,1,20,17.47,0
29-08-2023,S002,P0013,162,0,0,80.16,0
29-08-2023,S002,P0014,63,0,0,82.39,0
29-08-2023,S002,P0015,304,0,0,27.82,0
29-08-2023,S002,P0016,139,1,15,53.14,0
29-08-2023,S002,P0017,24,1,25,87.11,0
29-08-2023,S002,P0018,65,1,10,92.68,0
29-08-2023,S002,P0019,188,1,5,26.01,0
29-08-2023,S002,P0020,228,1,10,82.35,0
29-08-2023,S003,P0001,0,1,10,25.77,1
29-08-2023,S003,P0002,68,1,5,34.73,0
29-08-2023,S003,P0003,96,0,0,27.98,0
29-08-2023,S003,P0004,124,1,20,27.44,0
29-08-2023,S003,P0005,173,0,0,59.32,0
29-08-2023,S003,P0006,27,1,15,63.41,0
29-08-2023,S003,P0007,35,0,0,25.56,0
29-08-2023,S003,P0008,171,0,0,65.26,0
29-08-2023,S003,P0009,163,0,0,77.4,0
29-08-2023,S003,P0010,140,0,0,26.53,0
29-08-2023,S003,P0011,121,1,5,88.78,0
29-08-2023,S003,P0012,214,1,5,40.94,0
29-08-2023,S003,P0013,205,1,20,82.1,0
